fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol
-0.2761419547970827,-1.0687820213627024,0.37300926593023565,-0.9082061100279463,-0.6019565308465427,-0.4003504322892216,-0.5842160593386946,-0.8227761428219325,0.3599489550095144,0.5255033058817618,0.6661410082198408
-0.6222623966359855,1.9285871816600368,-2.4040734849066574,-0.9904931536617264,0.004109365910132342,-0.28412439430200326,-0.885674976616493,-0.34072050982676644,0.29395387026628855,-1.1483805260628581,-0.8129998161169948
-0.7376358772489527,3.6689951059958217,1.1897983102940275,-0.9699213927532815,-0.7318277944372586,-0.34223741329561247,-1.4422145162062745,-1.5802921375285783,0.8879096329553328,-0.8840830789137074,1.816583871592935
0.6468458901066594,0.5749365738433161,0.6997248836757523,-0.9904931536617264,-0.5586661096496373,-1.0395936412189226,0.7839436421528517,-0.7194785071800893,-0.4979871466524391,0.349305007782328,0.5839665179789058
-0.39151543541004996,0.28486858645401847,-1.5872844405428652,0.3260995444787573,-0.08247147648367845,-0.05167231832756655,-0.09724396219763574,0.5889582109495924,0.16196370077983394,0.08500756063317735,-0.8951743063579298
-0.5068889160230172,0.28486858645401847,0.37300926593023565,-0.6202014573097155,-0.3422140036651105,-0.9233676032317042,-0.8161075341677703,-0.8916412332498024,-0.16801172293630404,-1.2364796751125748,0.33744304725609936
-0.04539499357114716,-0.1985780591948104,0.6997248836757523,-0.8670625882110562,0.13398062950084852,0.3551188146276977,-0.35232458450961895,-0.2718554193988965,1.811840819360515,-0.0911907374662564,-0.07342940394857704
0.8775928513325939,3.7656844351255874,-1.5872844405428652,-0.9082061100279463,1.2162411594234823,-0.5746894892700491,0.714376199704129,-0.030827602901313488,-0.9599527398550317,0.17310670968289424,-1.0595232868397997
-0.2761419547970827,-0.1018887300650445,0.618045979239373,-0.9493496318448365,0.2638518930915644,-1.0977066602125318,0.11145836514853233,0.45122803009381435,1.481865395644377,-0.1792898865159733,-0.4843018551532534
0.18535196765478837,-0.2952673883245763,-0.11706416068803956,0.6346759581054331,0.004109365910132342,1.2268140995318353,2.4999405558880112,0.5889582109495924,0.3599489550095144,0.08500756063317735,-0.15560389418951204
0.06997848704182111,-0.39195671745434213,0.1279725526210978,-1.0110649145701716,0.2638518930915644,0.0064407006660426236,0.20421495508016257,-0.2718554193988965,1.6798506498740604,-0.44358733366512343,-0.4843018551532534
0.18535196765478837,-0.005199400935278622,0.4546881703666149,0.5729606753800979,0.22056147189465902,-0.16789835631478492,0.08826921766562476,0.7955534822332022,1.2178850566714678,0.349305007782328,-0.07342940394857704
0.6468458901066594,-0.1018887300650445,1.1897983102940275,-0.9904931536617264,0.04739978710703774,-1.0395936412189226,-0.12043310968054331,-0.8227761428219325,-0.03602155344984944,-0.003091588416539527,0.8304899887017108
0.41609892888072386,0.3815579155837844,0.2096514570574771,-0.805347305485721,-0.5586661096496373,0.12266673865326098,-0.5378377643728794,-1.0982365045334122,-0.6299773161388937,1.93508969067723,1.4057114203882586
1.9159541768493034,-0.39195671745434213,0.4546881703666149,0.922680610823664,-0.08247147648367845,-0.8652545842380951,0.11145836514853233,1.243176570014395,0.02997353129337933,0.349305007782328,-0.4843018551532534
1.6852072156233688,-1.358850008752,0.04629364818471899,-0.9904931536617264,-0.16905231887748895,-1.6207238311550143,-2.0915106457276864,-0.13412523854315664,1.811840819360515,-0.7959839298639905,-0.31995287467138345
0.6468458901066594,-0.2952673883245763,0.2096514570574771,-0.7950614250314986,0.17727105069775392,-0.22601137530839407,-0.8624858291335854,-0.6161808715382845,-0.03602155344984944,-0.44358733366512343,0.17309406677422937
-0.7376358772489527,-1.5522286670115315,0.04629364818471899,-0.9082061100279463,-0.039181055286773056,0.47134485261491604,-0.4682703219241568,0.03803748752655645,1.481865395644377,0.17310670968289424,-1.3060467575626062
-1.1991297997008237,-0.1018887300650445,-1.0972110139245899,1.8586957321579138,-0.08247147648367845,-0.7490285462508767,0.9694568220161122,0.8299860274471372,1.151889971928242,-1.0602813770131412,-0.31995287467138345
0.5314724094936911,-0.005199400935278622,0.7814037881121315,-0.8670625882110562,1.4759836866049145,-0.8071415652444859,-0.3291354370267114,-1.1326690497473473,-0.03602155344984944,-0.6197856317645573,1.816583871592935
-0.39151543541004996,1.058383219492145,-0.8521743006154523,-0.10590743459858892,0.22056147189465902,-0.5746894892700491,0.2737823975288853,-0.13412523854315664,0.29395387026628855,-1.2364796751125748,-0.4843018551532534
0.18535196765478837,0.47824724471355023,-0.11706416068803956,-0.9699213927532815,0.30714231428846983,0.18077975764687015,0.01870177521690207,-1.0982365045334122,-0.43199206190921324,-1.853173718460592,0.5017920277379693
0.5314724094936911,-0.39195671745434213,0.4546881703666149,2.475848559411266,0.4803039990760914,0.5875708906021344,0.2737823975288853,2.103990200362884,0.09596861603660517,-1.1483805260628581,-1.6347447185263475
-0.1607684741841144,-0.48864604658410776,0.4546881703666149,-0.7024885009434957,5.458702436720207,1.6336052324870995,0.48248472487505334,-0.030827602901313488,-0.5639822313956678,-1.1483805260628581,-0.9773487965988648
-0.1607684741841144,-0.39195671745434213,0.4546881703666149,-0.6202014573097155,5.501992857917113,1.6336052324870995,0.45929557739214577,-0.030827602901313488,-0.6299773161388937,-1.3245788241622913,-0.9773487965988648
0.18535196765478837,0.28486858645401847,-0.6071375873063147,0.3055277835703123,0.9997890534389559,-0.4003504322892216,0.5288630198408685,0.5545256657356192,-0.43199206190921324,-0.26738903556568966,-0.6486508356351234
-0.2761419547970827,-0.39195671745434213,-0.5254586828699355,-0.9287778709363915,0.4803039990760914,-0.10978533732117574,0.343349839977608,-0.13412523854315664,0.16196370077983394,0.6136024549314787,-0.8951743063579298
-0.1607684741841144,-0.48864604658410776,-0.6071375873063147,-0.9287778709363915,0.6101752626668073,-0.10978533732117574,0.38972813494342307,-0.13412523854315664,0.29395387026628855,0.6136024549314787,-0.8951743063579298
0.6468458901066594,-0.9720926922329369,-0.19874306512441883,-0.9287778709363915,0.5235944202729967,0.18077975764687015,0.6911870522212215,-0.23742287418496152,-0.2340068076795299,0.349305007782328,-0.4843018551532534
-0.7376358772489527,1.6385191942707398,-0.6071375873063147,-0.3116250436830395,0.7400465262575234,1.6336052324870995,1.5955638040546165,0.07247003274049142,0.491939124495969,0.2612058587326111,-0.6486508356351234
-0.7376358772489527,1.7352085234005057,-0.688816491742694,-0.3116250436830395,0.8699177898482396,1.5754922134934903,1.618752951537524,0.03803748752655645,0.3599489550095144,0.2612058587326111,-0.6486508356351234
0.06997848704182111,-0.875403363103171,0.1279725526210978,-0.18819447823236923,0.913208211045145,-0.16789835631478492,0.29697154501179285,0.41679548487987933,1.0858948871850131,-0.0911907374662564,-0.6486508356351234
0.41609892888072386,-0.875403363103171,-0.19874306512441883,-0.8876343491195011,0.6967561050606181,-0.22601137530839407,0.8303219371186668,-0.7194785071800893,1.0198998024417874,-0.44358733366512343,0.9126644789426457
-0.2761419547970827,-0.2952673883245763,-0.3621008739971774,-0.9904931536617264,0.9564986322420505,0.23889277664047934,-0.3059462895438038,-0.8227761428219325,0.9539047176985587,0.7898007530309115,0.33744304725609936
-0.7376358772489527,-1.1654713504924683,-0.03538525625166028,-0.9904931536617264,0.4803039990760914,-0.8071415652444859,-1.2798904838259215,-0.9605063236776724,0.8219145482121041,-0.26738903556568966,0.2552685570151644
-0.5068889160230172,-0.9720926922329369,0.1279725526210978,-1.0110649145701716,-0.039181055286773056,0.23889277664047934,-0.6769726492703249,-0.9260737784637374,0.7559194634688782,-1.2364796751125748,0.2552685570151644
-0.04539499357114716,-0.7787140339734051,2.0882662590941985,-1.0316366754786166,4.376441906797574,0.18077975764687015,-0.12043310968054331,-0.2718554193988965,-0.9599527398550317,-0.9721822279634242,-1.2238722673216713
0.06997848704182111,-0.2952673883245763,0.1279725526210978,-0.9493496318448365,-0.2989235824682051,-0.34223741329561247,1.247726591811003,-1.0293714141055423,-0.43199206190921324,0.2612058587326111,0.33744304725609936
0.41609892888072386,-0.6820247048436395,0.04629364818471899,1.23125702445034,-0.12576189768058385,0.12266673865326098,1.7578878364349693,0.8299860274471372,-0.6959724008821225,0.08500756063317735,-0.8129998161169948
-0.9683828384748883,-0.875403363103171,-0.6071375873063147,1.3341158289925652,0.09069020830394313,0.8781359855701802,0.22740410256307014,1.174311479586525,0.6899243787256494,-1.1483805260628581,-1.3882212478035412
-0.2761419547970827,0.9616938903623791,-1.505605536106486,-0.27048152186614954,-0.08247147648367845,-0.5746894892700491,-1.3726470737575518,-0.23742287418496152,-0.5639822313956678,-0.9721822279634242,-0.31995287467138345
0.6468458901066594,-0.7787140339734051,0.2096514570574771,-0.9699213927532815,-0.3422140036651105,0.5294578716085252,-0.6074052068216022,-0.40958560025463636,1.0858948871850131,-1.3245788241622913,-0.5664763453941885
-0.04539499357114716,-0.5853353757138736,-0.7704953961790733,-0.2087662391408142,1.9954687409677787,-0.28412439430200326,-0.3291354370267114,0.45122803009381435,-1.0919429093414863,-0.26738903556568966,-1.6347447185263475
0.18535196765478837,1.831897852530271,-2.1590367715975196,-0.9904931536617264,-0.4720852672558264,-1.0395936412189226,0.3201606924947004,-0.9605063236776724,-1.157937994084712,-1.3245788241622913,-0.07342940394857704
0.41609892888072386,-0.39195671745434213,-0.5254586828699355,-0.9287778709363915,-0.3422140036651105,-0.22601137530839407,-0.35232458450961895,-0.3751530550407014,-0.30000189242275865,-0.26738903556568966,-0.23777838443044702
-0.7376358772489527,0.6716259029730814,-2.485752389343036,-0.9699213927532815,0.7833369474544288,-0.34223741329561247,-0.3987028794754341,-0.13412523854315664,0.16196370077983394,0.43740415683204487,-1.2238722673216713
-0.5068889160230172,-0.1985780591948104,-0.7704953961790733,0.09981017448586167,-0.25563316127129976,-0.4584634512828308,-0.3059462895438038,-1.2015341401752553,0.16196370077983394,-0.003091588416539527,1.6522348911110634
-0.1607684741841144,-0.2952673883245763,-1.6689633449792445,-0.9699213927532815,-0.21234274007439433,2.679639574372065,0.8535110846015743,-0.6161808715382845,-0.3659969771659845,-0.6197856317645573,-0.6486508356351234
-0.1607684741841144,-0.48864604658410776,-0.19874306512441883,-0.7847755445772759,0.004109365910132342,-0.28412439430200326,-0.9552424190652156,-0.40958560025463636,0.8879096329553328,1.3183956473292127,0.09091957653329293
0.6468458901066594,-0.39195671745434213,-0.3621008739971774,0.8609653280983287,0.17727105069775392,-0.8071415652444859,-0.7465400917190476,0.8299860274471372,-0.43199206190921324,-1.2364796751125748,-0.8951743063579298
-0.7376358772489527,-0.1018887300650445,0.7814037881121315,0.3878148272040924,0.437013577879186,0.7619099475829619,2.4767514084051037,0.6233907561635273,-0.6299773161388937,0.17310670968289424,-1.3060467575626062
-0.04539499357114716,0.1881792573242526,-0.8521743006154523,-0.27048152186614954,0.6534656838637127,0.9071924950669848,2.3492110972491123,0.6922558465913974,0.8219145482121041,0.9659990511303452,-0.8951743063579298
-0.9683828384748883,-0.1018887300650445,-0.4437797784335562,-0.2293380000492594,0.7400465262575234,-0.22601137530839407,1.4796180666400787,0.8988511178750072,3.263732683711513,1.93508969067723,-0.4843018551532534
2.0313276574622705,-0.48864604658410776,1.0264405014212694,-1.0110649145701716,0.35043273548537524,-1.504497793167796,-1.5117819586549972,0.1069025779544264,-1.6199035872873018,-0.003091588416539527,-1.2238722673216713
0.3007254482677556,-0.9720926922329369,0.2096514570574771,-0.9287778709363915,-0.12576189768058385,-0.22601137530839407,-1.1639447464113837,-1.3736968662449303,0.4259440397527402,-1.0602813770131412,1.7344093813519985
0.18535196765478837,0.3815579155837844,0.04629364818471899,-0.9493496318448365,-0.16905231887748895,-0.8652545842380951,-1.58134940110372,-0.8916412332498024,0.7559194634688782,1.4064947963789296,1.159187949665452
0.6468458901066594,-0.9720926922329369,-0.2804219695607981,0.5935324362885431,0.7833369474544288,-0.5165764702764399,-0.7929183866848627,0.7955534822332022,-1.6858986720305307,0.6136024549314787,-1.0595232868397997
-0.1607684741841144,2.508723156438632,-0.4437797784335562,-0.10590743459858892,0.6101752626668073,-0.8071415652444859,-0.7465400917190476,0.38236293966594437,0.491939124495969,-1.0602813770131412,-1.3060467575626062
-0.04539499357114716,-0.5853353757138736,-0.19874306512441883,-0.9287778709363915,0.30714231428846983,-0.05167231832756655,-0.5378377643728794,-0.3062879646128315,1.2838801414146965,2.4636845849755313,0.008745086292357939
0.3007254482677556,-0.7787140339734051,0.04629364818471899,2.074699221696587,0.17727105069775392,0.9362490045637895,0.6679979047383139,1.6219345673677563,0.09596861603660517,0.9659990511303452,-1.1416977770807362
0.3007254482677556,0.5749365738433161,-1.0972110139245899,0.03809489176052635,0.7400465262575234,0.7037969285893527,0.6216196097724987,0.2790653040241395,-0.16801172293630404,-0.6197856317645573,-0.4843018551532534
0.5314724094936911,-0.5853353757138736,-0.2804219695607981,0.4701018708378725,0.04739978710703774,0.4132318336213069,1.618752951537524,0.9677162083029154,0.8879096329553328,-0.26738903556568966,-0.8951743063579298
0.3007254482677556,1.445140536011208,2.251624067966957,1.210685263541895,-0.039181055286773056,1.110588061544617,0.41291728242633063,1.243176570014395,-0.5639822313956678,-0.35548818461540654,-1.5525702282854126
0.3007254482677556,1.5418298651409739,2.3333029724033363,1.210685263541895,-0.08247147648367845,0.9943620235573987,0.343349839977608,1.2776091152283684,-0.4979871466524391,-0.26738903556568966,-1.5525702282854126
0.41609892888072386,1.058383219492145,2.4149818768397155,1.0461111762743343,-0.08247147648367845,1.168701080538226,0.4361064299092382,1.243176570014395,-0.6959724008821225,-0.44358733366512343,-1.5525702282854126
-0.04539499357114716,-0.2952673883245763,-0.19874306512441883,1.5192616771685707,0.17727105069775392,1.9822833464487546,1.5028072141229862,1.174311479586525,0.16196370077983394,-0.0911907374662564,-0.7308253258760599
-0.853009357861921,-0.1018887300650445,0.7814037881121315,0.3260995444787573,0.13398062950084852,1.749831270474318,2.453562260922196,0.6578233013774624,-0.4979871466524391,-0.1792898865159733,-1.3060467575626062
0.06997848704182111,-0.39195671745434213,-0.03538525625166028,-0.8670625882110562,-0.4720852672558264,0.7037969285893527,-0.02767651974891306,-1.3048317758170602,0.4259440397527402,-0.7959839298639905,1.6522348911110634
0.06997848704182111,-0.6820247048436395,-0.03538525625166028,-0.8464908273026112,-0.5153756884527319,0.7619099475829619,-0.02767651974891306,-1.3392643210309954,0.3599489550095144,-0.7078847808142741,1.6522348911110634
0.7622193707196266,-1.0687820213627024,-0.11706416068803956,-0.8670625882110562,-0.25563316127129976,0.9362490045637895,0.2505932500459777,-0.7539110523940243,0.09596861603660517,-0.44358733366512343,0.7483154984607757
0.3007254482677556,-0.1985780591948104,-0.3621008739971774,1.3341158289925652,-0.08247147648367845,1.5754922134934903,2.3839948184734734,1.0710138439447203,-1.0259478245982576,-0.6197856317645573,-1.1416977770807362
-0.9683828384748883,0.5749365738433161,2.6600185901488533,2.0541274607881426,0.004109365910132342,-0.5165764702764399,0.6216196097724987,1.4153392960841082,-0.3659969771659845,0.08500756063317735,-1.470395738044476
2.0313276574622705,-0.15023339462992744,0.2096514570574771,-0.9699213927532815,-0.5153756884527319,-1.155819679206141,-1.3262687787917367,-0.8572086880358675,-1.6199035872873018,-1.1483805260628581,0.6661410082198408
3.415809424817884,0.7683152321028474,1.0264405014212694,0.9432523717321091,-0.3422140036651105,-1.795062888135842,-1.256701336343014,0.6233907561635273,-2.0158740957466654,-1.6769754203611589,-0.40212736491231843
0.6468458901066594,-0.2952673883245763,0.2913303614938564,1.5604051989854608,0.6101752626668073,0.9943620235573987,1.2709157392939106,1.2776091152283684,-1.2899281635711668,-0.44358733366512343,-1.2238722673216713
0.3007254482677556,-1.5522286670115315,-0.11706416068803956,0.7581065235561034,0.35043273548537524,1.6917182514807088,0.5752413148066836,0.8299860274471372,1.3498752261579225,-0.7078847808142741,-0.9773487965988648
-0.9683828384748883,-0.6820247048436395,-0.7704953961790733,1.2724005462672299,0.17727105069775392,1.168701080538226,0.6216196097724987,1.1054463891586552,0.9539047176985587,-0.8840830789137074,-0.9773487965988648
0.7622193707196266,0.23652392188913554,0.5363670748029942,2.6712802880414936,0.5668848414699019,0.5294578716085252,0.7607544946699442,2.138422745576819,-1.3559232483143926,-0.26738903556568966,-1.3060467575626062
0.5314724094936911,-1.4555393378817658,-0.11706416068803956,1.7455510471614666,0.22056147189465902,-0.05167231832756655,-0.6537835017874173,1.243176570014395,0.02997353129337933,-1.2364796751125748,-1.1416977770807362
0.3007254482677556,-0.48864604658410776,0.1279725526210978,2.1775580262388123,-0.25563316127129976,1.4592661755062721,0.7839436421528517,1.794097293437431,-0.2340068076795299,0.8778999020806283,-1.2238722673216713
0.06997848704182111,0.47824724471355023,-0.4437797784335562,-0.9493496318448365,0.22056147189465902,0.12266673865326098,1.1549700018793727,-0.3751530550407014,0.491939124495969,0.9659990511303452,-0.23777838443044702
-0.39151543541004996,-1.0687820213627024,1.679871736912303,0.5318171535632078,1.5625645289987253,1.6917182514807088,0.5984304622895912,0.7266883918053323,-2.0158740957466654,-0.8840830789137074,-1.470395738044476
0.41609892888072386,-0.1018887300650445,1.0264405014212694,2.640422646678826,0.2638518930915644,0.5875708906021344,2.731832030717087,2.138422745576819,-1.0259478245982576,0.2612058587326111,-1.3882212478035412
0.41609892888072386,0.28486858645401847,1.353156119166786,1.5192616771685707,0.437013577879186,1.9241703274551456,1.3404831817426333,1.5186369317259132,-1.223933078827941,-0.1792898865159733,-1.1416977770807362
-0.1607684741841144,1.2517618777516761,0.04629364818471899,0.6758194799223232,0.13398062950084852,-0.34223741329561247,0.29697154501179285,1.0365812987307852,0.16196370077983394,0.17310670968289424,-1.2238722673216713
-1.5452502415397265,1.9769318462249197,-2.730789102652174,-0.9082061100279463,0.8266273686513342,-1.562610812161405,-0.7929183866848627,0.07247003274049142,2.867762175252149,-0.7959839298639905,-0.7308253258760599
-0.9683828384748883,0.28486858645401847,-0.7704953961790733,-0.5379144136759353,-0.21234274007439433,-0.5746894892700491,0.1346475126314399,-0.8227761428219325,0.7559194634688782,-0.44358733366512343,0.5839665179789058
0.18535196765478837,-1.358850008752,0.5363670748029942,-0.8670625882110562,-0.4720852672558264,-1.0977066602125318,-1.2103230413771988,-0.9260737784637374,-0.03602155344984944,-0.6197856317645573,0.9948389691835822
0.5314724094936911,0.3815579155837844,1.1897983102940275,1.5192616771685707,0.6101752626668073,1.2849271185254445,1.3636723292255408,1.5186369317259132,-1.0259478245982576,0.08500756063317735,-1.1416977770807362
-1.0837563190878554,0.7683152321028474,-2.4040734849066574,-0.04419215187325378,0.004109365910132342,-0.8071415652444859,-1.1639447464113837,-0.13412523854315664,0.16196370077983394,0.17310670968289424,-0.31995287467138345
1.1083398125585295,-0.39195671745434213,-0.11706416068803956,1.292972307175675,0.35043273548537524,0.4132318336213069,0.01870177521690207,1.587502022153783,-1.223933078827941,0.43740415683204487,-1.470395738044476
0.6468458901066594,-1.1654713504924683,-0.19874306512441883,0.1923830985738643,0.5668848414699019,-0.22601137530839407,-0.14362225716345087,0.4856605753077493,0.6239292939824236,-1.3245788241622913,-0.7308253258760599
0.06997848704182111,-0.875403363103171,-0.4437797784335562,-0.18819447823236923,0.5235944202729967,-1.21393269819975,0.20421495508016257,0.4856605753077493,0.6239292939824236,-1.1483805260628581,-1.2238722673216713
-0.5068889160230172,-1.4555393378817658,1.1081194058576482,-0.8876343491195011,1.9954687409677787,0.2970057956340885,0.48248472487505334,-0.34072050982676644,0.09596861603660517,-1.1483805260628581,-0.6486508356351234
-0.1607684741841144,-0.875403363103171,0.2096514570574771,-0.9904931536617264,-0.8616990580279749,1.6336052324870995,0.1346475126314399,-0.8916412332498024,0.491939124495969,-0.0911907374662564,0.33744304725609936
0.6468458901066594,1.058383219492145,-0.8521743006154523,0.22324073993653196,-0.5586661096496373,-0.34223741329561247,-0.2595679945779887,0.07247003274049142,-0.3659969771659845,-0.6197856317645573,-0.07342940394857704
-0.39151543541004996,-0.39195671745434213,-0.11706416068803956,0.34667130538720226,-0.3422140036651105,0.7619099475829619,1.5259963616058938,0.6922558465913974,1.6798506498740604,0.43740415683204487,-0.7308253258760599
-0.853009357861921,0.1881792573242526,1.8432295457850616,-0.6407732182181606,-0.08247147648367845,0.7037969285893527,0.9694568220161122,-0.47845069068254453,0.6899243787256494,0.7017016039811945,0.2552685570151644
-0.853009357861921,0.1881792573242526,1.8432295457850616,-0.6613449791266055,0.004109365910132342,0.6456839095957436,1.08540255943065,-0.47845069068254453,0.7559194634688782,0.7017016039811945,0.2552685570151644
-1.314503280313791,-0.1985780591948104,-0.688816491742694,0.922680610823664,-1.1214415852094068,-1.6207238311550143,-1.8596191708986105,0.07247003274049142,1.2838801414146965,-1.0602813770131412,0.008745086292357939
-0.39151543541004996,1.396795871446325,0.5363670748029942,1.4781181553516805,-0.3422140036651105,1.401153156512663,2.407183965956381,1.4153392960841082,0.22795878552305976,0.7017016039811945,-1.3060467575626062
-0.2761419547970827,-0.39195671745434213,-0.5254586828699355,2.033555699879697,-0.4720852672558264,0.6456839095957436,1.1781591493622803,1.5186369317259132,0.29395387026628855,0.17310670968289424,-1.1416977770807362
-0.04539499357114716,-0.1018887300650445,-0.9338532050518316,0.44953010992942755,-0.5153756884527319,1.168701080538226,1.5259963616058938,0.7955534822332022,-0.03602155344984944,0.2612058587326111,-1.3882212478035412
-0.1607684741841144,-0.1018887300650445,-0.19874306512441883,2.0129839389712516,-0.4287948460589213,0.5294578716085252,0.9694568220161122,1.4153392960841082,0.4259440397527402,0.6136024549314787,-0.8129998161169948
1.5698337350103995,-0.48864604658410776,0.5363670748029942,-0.9699213927532815,-0.8184086368310695,0.0645537196596518,-0.3755137319925265,-0.6161808715382845,-0.4979871466524391,-0.9721822279634242,0.09091957653329293
0.3007254482677556,0.8650045612326133,2.7416974945852326,0.9432523717321091,-0.039181055286773056,0.8200229665765711,0.41291728242633063,1.2776091152283684,-0.2340068076795299,-0.44358733366512343,-1.5525702282854126
-0.04539499357114716,-0.875403363103171,0.2096514570574771,-0.8259190663941661,-0.4720852672558264,-0.28412439430200326,-0.9552424190652156,-0.7194785071800893,-0.30000189242275865,0.43740415683204487,0.17309406677422937
1.4544602543974323,-0.005199400935278622,0.4546881703666149,-0.8259190663941661,-0.7318277944372586,-0.9814806222253134,-1.3494579262746442,-0.5128832358964796,0.22795878552305976,0.2612058587326111,0.9948389691835822
-0.6222623966359855,0.28486858645401847,0.04629364818471899,-0.7642037836688309,-0.039181055286773056,-0.8652545842380951,-1.3958362212404594,-0.3751530550407014,0.6899243787256494,-0.5316864827148403,-0.31995287467138345
1.2237132931714978,-0.6820247048436395,0.5363670748029942,-0.9699213927532815,-0.2989235824682051,0.18077975764687015,-0.7001617967532324,-0.6161808715382845,0.09596861603660517,0.43740415683204487,0.17309406677422937
1.9159541768493034,-0.6820247048436395,0.618045979239373,-0.3321968045914847,-0.4287948460589213,-0.6328025082636584,-0.885674976616493,0.31349784923807444,-0.10201663819307528,0.349305007782328,-0.7308253258760599
1.4544602543974323,-0.7787140339734051,0.5363670748029942,-0.805347305485721,-0.3855044248620159,-0.9233676032317042,-1.1639447464113837,-0.5817483263243495,-0.4979871466524391,0.43740415683204487,0.5017920277379693
-0.6222623966359855,-0.24692272375969332,0.2913303614938564,-0.9904931536617264,-0.25563316127129976,0.12266673865326098,-0.5378377643728794,-1.1326690497473473,-1.2899281635711668,-0.8840830789137074,0.2552685570151644
-1.4298767609267593,-1.1654713504924683,-0.5254586828699355,-0.9287778709363915,-0.08247147648367845,1.0524750425510079,0.714376199704129,-0.6850459619661544,0.5579342092391948,-1.0602813770131412,-0.40212736491231843
-0.5068889160230172,3.0405144666523434,-1.5872844405428652,-0.14705095641547908,0.5235944202729967,-1.155819679206141,-0.9320532715823081,0.45122803009381435,1.2178850566714678,-1.1483805260628581,-1.3060467575626062
-0.6222623966359855,0.5749365738433161,-0.03538525625166028,-0.27048152186614954,-0.5153756884527319,-0.9233676032317042,-1.3262687787917367,-0.7194785071800893,1.2178850566714678,0.7898007530309115,1.159187949665452
0.06997848704182111,-0.2952673883245763,-0.2804219695607981,-0.37334032640837483,0.35043273548537524,-0.6909155272572675,-0.49145946940706436,0.07247003274049142,-1.3559232483143926,-0.9721822279634242,-0.9773487965988648
1.2237132931714978,-0.5853353757138736,0.37300926593023565,0.42895834902098257,-0.12576189768058385,0.6456839095957436,0.343349839977608,-0.13412523854315664,-0.4979871466524391,-1.500777122261725,0.7483154984607757
0.8775928513325939,-0.9720926922329369,1.0264405014212694,0.8815370890067737,0.3937231566822806,1.3430401375190537,-0.05086566723182062,1.0365812987307852,-0.3659969771659845,-0.5316864827148403,-0.5664763453941885
0.41609892888072386,-0.9720926922329369,0.618045979239373,-0.9699213927532815,0.09069020830394313,0.3551188146276977,-0.9320532715823081,-0.6506134167522194,-0.3659969771659845,-0.35548818461540654,-0.15560389418951204
1.5698337350103995,-0.48864604658410776,0.5363670748029942,0.3260995444787573,0.13398062950084852,-1.3301587361869684,-1.419025368723367,0.9677162083029154,-0.8939576551118029,3.0803786283235484,-0.7308253258760599
0.6468458901066594,-0.39195671745434213,0.6997248836757523,1.663264003527686,0.8699177898482396,0.7619099475829619,1.410050624191356,1.4153392960841082,-2.0158740957466654,-0.6197856317645573,-1.3882212478035412
